Mito_ID,Image origin,Subregion,Class,Area,Eccentricity,Length of Major Axis,Length of Minor Axis,Perimeter,Feret Diameter Maximum,Orientation,Solidity,X Position,Y Position,Average Intensity (channel 1),Model Score,Dendritic mitochondria overlap with Dendrite Object,Dendrite Object parent ID,Number of Dendritic mitochondria within Dendrite Object,Genotype,Layer,Animal,Stub,Tile,Area_um_sq,Major_Length_um,Minor_Length_um,Perimeter_um,Feret_diam_um,Aspect_Ratio,Section_ID,Location,NN_Dist,NN_ID,NN_Dist_um,Tile_ID,Den_Area_um_sq,Den_Length_um,Den_Width_um,Dendrite_ID,Mito_len_per_den_len,Mito_area_per_den_area
15,MCC Cre -/Basal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Basal_Tile_002-010.tif,CA1,Dendritic mitochondria,23296.0,0.263,175.721,169.543,637.154,184.448,-1.523,0.979,1540.874,1383.788,99.061,1.0,,4.0,,MCC Cre -,Basal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Basal_Tile_002-010.tif,0.09318399999999999,0.35144200000000003,0.339086,1.274308,0.368896,1.04,MCC273_Stub 4 dot,"[1540.874, 1383.788]",748.9429714477599,39,1.4978859428955198,CA1_MCC273_A CA1 stub 4 dot Basal_Tile_002-010.tif,0.925824,1.447786,0.849182,4,0.25480008785828845,0.10064979952993225
8,MCC Cre -/Basal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Basal_Tile_002-010.tif,CA1,Dendritic mitochondria,30896.0,0.524,215.129,183.258,743.296,223.707,-0.584,0.979,1207.758,3108.893,73.241,1.0,,6.0,,MCC Cre -,Basal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Basal_Tile_002-010.tif,0.123584,0.430258,0.366516,1.4865920000000001,0.447414,1.17,MCC273_Stub 4 dot,"[1207.758, 3108.893]",640.2463446596164,19,1.2804926893192328,CA1_MCC273_A CA1 stub 4 dot Basal_Tile_002-010.tif,0.5952,1.139292,0.690662,6,0.3927123160699803,0.20763440860215054
38,MCC Cre -/Basal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Basal_Tile_002-010.tif,CA1,Dendritic mitochondria,29200.0,0.807,254.514,150.348,834.024,261.811,0.862,0.941,544.691,2954.392,105.98,0.692,,7.0,,MCC Cre -,Basal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Basal_Tile_002-010.tif,0.1168,0.509028,0.300696,1.668048,0.5236219999999999,1.69,MCC273_Stub 4 dot,"[544.691, 2954.392]",680.8292043457009,8,1.3616584086914019,CA1_MCC273_A CA1 stub 4 dot Basal_Tile_002-010.tif,1.843456,2.3353319999999997,1.27935,7,0.22421737037817321,0.06335925565893626
20,MCC Cre -/Basal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Basal_Tile_002-010.tif,CA1,Dendritic mitochondria,58960.0,0.932,462.653,167.434,1199.095,450.973,-1.459,0.966,3478.58,897.649,81.13,0.999,,9.0,,MCC Cre -,Basal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Basal_Tile_002-010.tif,0.23584,0.9253060000000001,0.334868,2.39819,0.901946,2.76,MCC273_Stub 4 dot,"[3478.58, 897.649]",1483.9268594213127,34,2.9678537188426253,CA1_MCC273_A CA1 stub 4 dot Basal_Tile_002-010.tif,0.6222719999999999,1.211154,0.711576,9,0.7446996831121393,0.37899825156844597
14,MCC Cre -/Basal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Basal_Tile_002-010.tif,CA1,Dendritic mitochondria,60480.0,0.92,448.321,176.22,1214.51,451.948,1.393,0.973,1187.376,2100.237,100.189,1.0,,10.0,,MCC Cre -,Basal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Basal_Tile_002-010.tif,0.24192,0.896642,0.35244000000000003,2.42902,0.9038959999999999,2.54,MCC273_Stub 4 dot,"[1187.376, 2100.237]",448.5811203806955,39,0.8971622407613911,CA1_MCC273_A CA1 stub 4 dot Basal_Tile_002-010.tif,0.9583999999999999,1.545814,0.828722,10,0.584737879201508,0.25242070116861437
11,MCC Cre -/Basal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Basal_Tile_002-010.tif,CA1,Dendritic mitochondria,40896.0,0.748,280.737,186.471,900.752,286.295,0.854,0.976,2680.317,3006.616,82.283,1.0,,12.0,,MCC Cre -,Basal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Basal_Tile_002-010.tif,0.16358399999999998,0.561474,0.372942,1.801504,0.57259,1.51,MCC273_Stub 4 dot,"[2680.317, 3006.616]",972.374846908331,29,1.9447496938166622,CA1_MCC273_A CA1 stub 4 dot Basal_Tile_002-010.tif,1.055232,1.553656,1.293662,12,0.36854361583259104,0.15502183406113537
34,MCC Cre -/Basal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Basal_Tile_002-010.tif,CA1,Dendritic mitochondria,22240.0,0.618,190.171,149.576,629.74,190.413,0.069,0.977,2132.156,273.805,67.662,0.96,,21.0,,MCC Cre -,Basal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Basal_Tile_002-010.tif,0.08896,0.380342,0.299152,1.2594800000000002,0.38082600000000005,1.27,MCC273_Stub 4 dot,"[2132.156, 273.805]",1177.969302569893,26,2.355938605139786,CA1_MCC273_A CA1 stub 4 dot Basal_Tile_002-010.tif,0.5296,0.968944,0.720602,21,0.39303200184943615,0.16797583081570996
30,MCC Cre -/Basal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Basal_Tile_002-010.tif,CA1,Dendritic mitochondria,59584.0,0.752,339.838,224.059,1086.309,351.774,0.41,0.977,565.984,1279.446,83.674,0.994,,24.0,,MCC Cre -,Basal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Basal_Tile_002-010.tif,0.238336,0.6796760000000001,0.448118,2.172618,0.7035480000000001,1.52,MCC273_Stub 4 dot,"[565.984, 1279.446]",364.54695576838924,35,0.7290939115367785,CA1_MCC273_A CA1 stub 4 dot Basal_Tile_002-010.tif,0.583808,1.3336880000000002,0.60848,24,0.5275206794992532,0.4082438061828546
26,MCC Cre -/Basal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Basal_Tile_002-010.tif,CA1,Dendritic mitochondria,52704.0,0.867,368.85,183.888,1107.179,362.001,-0.842,0.974,1033.19,697.934,80.736,0.998,,33.0,,MCC Cre -,Basal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Basal_Tile_002-010.tif,0.210816,0.7377,0.367776,2.2143580000000003,0.7240019999999999,2.01,MCC273_Stub 4 dot,"[1033.19, 697.934]",439.2509752430836,35,0.8785019504861672,CA1_MCC273_A CA1 stub 4 dot Basal_Tile_002-010.tif,0.6954239999999999,1.56921,0.554612,33,0.4613799300284856,0.3031474323578134
35,MCC Cre -/Basal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Basal_Tile_002-010.tif,CA1,Dendritic mitochondria,25744.0,0.798,234.161,140.979,730.61,237.649,-0.818,0.969,658.256,926.77,76.025,0.952,,33.0,,MCC Cre -,Basal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Basal_Tile_002-010.tif,0.102976,0.468322,0.28195800000000004,1.46122,0.475298,1.66,MCC273_Stub 4 dot,"[658.256, 926.77]",364.54695576838924,30,0.7290939115367785,CA1_MCC273_A CA1 stub 4 dot Basal_Tile_002-010.tif,0.6954239999999999,1.56921,0.554612,33,0.3028899892302496,0.14807656911466963
19,MCC Cre -/Basal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Basal_Tile_002-010.tif,CA1,Dendritic mitochondria,81664.0,0.982,769.115,146.323,1913.588,692.096,0.577,0.858,994.583,3712.608,89.775,0.999,,36.0,,MCC Cre -,Basal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Basal_Tile_002-010.tif,0.326656,1.53823,0.292646,3.827176,1.384192,5.26,MCC273_Stub 4 dot,"[994.583, 3712.608]",640.2463446596164,8,1.2804926893192328,CA1_MCC273_A CA1 stub 4 dot Basal_Tile_002-010.tif,1.444672,2.1769740000000004,1.2484000000000002,36,0.6358330416440434,0.2261108403845302
39,MCC Cre -/Basal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Basal_Tile_002-010.tif,CA1,Dendritic mitochondria,61744.0,0.597,313.549,251.477,1090.208,318.628,0.944,0.979,893.865,1761.008,98.081,0.684,,42.0,,MCC Cre -,Basal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Basal_Tile_002-010.tif,0.246976,0.6270979999999999,0.502954,2.180416,0.6372559999999999,1.25,MCC273_Stub 4 dot,"[893.865, 1761.008]",448.5811203806955,14,0.8971622407613911,CA1_MCC273_A CA1 stub 4 dot Basal_Tile_002-010.tif,0.51072,1.077628,0.7190660000000001,42,0.5913506330570475,0.4835839598997494
47,MCC Cre -/Basal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Basal_Tile_002-010.tif,CA1,Dendritic mitochondria,39504.0,0.772,281.799,179.214,882.024,287.606,-0.546,0.974,4643.732,3732.118,85.487,0.955,,44.0,,MCC Cre -,Basal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Basal_Tile_002-010.tif,0.158016,0.5635979999999999,0.358428,1.764048,0.575212,1.57,MCC273_Stub 4 dot,"[4643.732, 3732.118]",790.791869642702,48,1.581583739285404,CA1_MCC273_A CA1 stub 4 dot Basal_Tile_002-010.tif,0.745984,1.3410440000000001,0.7573840000000001,44,0.4289285064472157,0.21182223747426218
2,MCC Cre -/Basal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Basal_Tile_002-002.tif,CA1,Dendritic mitochondria,42624.0,0.903,355.56,153.017,1015.48,359.701,-0.515,0.97,523.664,3614.116,74.819,1.0,,1.0,,MCC Cre -,Basal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Basal_Tile_002-002.tif,0.17049599999999998,0.71112,0.306034,2.03096,0.7194020000000001,2.32,MCC273_Stub 4 dot,"[523.664, 3614.116]",441.5841459574833,14,0.8831682919149666,CA1_MCC273_A CA1 stub 4 dot Basal_Tile_002-002.tif,1.781696,2.241276,0.9901559999999999,1,0.32097876388271684,0.09569309242429684
14,MCC Cre -/Basal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Basal_Tile_002-002.tif,CA1,Dendritic mitochondria,31984.0,0.868,287.1,142.661,821.539,286.049,-0.289,0.971,595.995,3178.496,84.581,0.999,,1.0,,MCC Cre -,Basal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Basal_Tile_002-002.tif,0.127936,0.5742,0.285322,1.643078,0.572098,2.01,MCC273_Stub 4 dot,"[595.995, 3178.496]",441.5841459574833,2,0.8831682919149666,CA1_MCC273_A CA1 stub 4 dot Basal_Tile_002-002.tif,1.781696,2.241276,0.9901559999999999,1,0.25525548839143414,0.07180574014871224
10,MCC Cre -/Basal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Basal_Tile_002-002.tif,CA1,Dendritic mitochondria,23488.0,0.698,204.64,146.628,671.296,210.06,0.737,0.972,2510.571,3846.778,68.638,1.0,,4.0,,MCC Cre -,Basal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Basal_Tile_002-002.tif,0.093952,0.40928,0.29325599999999996,1.3425920000000002,0.42012,1.4,MCC273_Stub 4 dot,"[2510.571, 3846.778]",946.192415975736,33,1.892384831951472,CA1_MCC273_A CA1 stub 4 dot Basal_Tile_002-002.tif,0.960128,1.284998,1.019686,4,0.3269421431006118,0.09785361951739767
5,MCC Cre -/Basal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Basal_Tile_002-002.tif,CA1,Dendritic mitochondria,54656.0,0.804,347.759,206.764,1044.953,352.953,-1.369,0.974,147.104,2921.877,79.458,1.0,,6.0,,MCC Cre -,Basal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Basal_Tile_002-002.tif,0.21862399999999999,0.6955180000000001,0.413528,2.089906,0.7059059999999999,1.68,MCC273_Stub 4 dot,"[147.104, 2921.877]",199.88305512223891,15,0.39976611024447783,CA1_MCC273_A CA1 stub 4 dot Basal_Tile_002-002.tif,1.230016,1.62304,1.097346,6,0.43492828272870654,0.1777407773557417
15,MCC Cre -/Basal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Basal_Tile_002-002.tif,CA1,Dendritic mitochondria,17760.0,0.745,187.334,124.923,587.012,202.002,-1.129,0.963,73.594,3107.752,67.986,0.999,,6.0,,MCC Cre -,Basal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Basal_Tile_002-002.tif,0.07103999999999999,0.374668,0.249846,1.174024,0.40400400000000003,1.5,MCC273_Stub 4 dot,"[73.594, 3107.752]",199.88305512223891,5,0.39976611024447783,CA1_MCC273_A CA1 stub 4 dot Basal_Tile_002-002.tif,1.230016,1.62304,1.097346,6,0.24891807965299687,0.05775534627191841
3,MCC Cre -/Basal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Basal_Tile_002-002.tif,CA1,Dendritic mitochondria,51456.0,0.61,287.811,228.098,967.095,299.007,-0.891,0.981,1912.769,1825.688,73.628,1.0,,9.0,,MCC Cre -,Basal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Basal_Tile_002-002.tif,0.20582399999999998,0.575622,0.45619600000000005,1.93419,0.598014,1.26,MCC273_Stub 4 dot,"[1912.769, 1825.688]",814.7027002882709,7,1.6294054005765417,CA1_MCC273_A CA1 stub 4 dot Basal_Tile_002-002.tif,0.840448,1.638606,0.68095,9,0.3649528928857822,0.24489795918367346
7,MCC Cre -/Basal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Basal_Tile_002-002.tif,CA1,Dendritic mitochondria,89216.0,0.769,422.323,269.977,1354.593,449.088,-1.259,0.979,2315.93,1117.732,79.634,1.0,,17.0,,MCC Cre -,Basal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Basal_Tile_002-002.tif,0.35686399999999996,0.844646,0.5399539999999999,2.7091860000000003,0.8981760000000001,1.56,MCC273_Stub 4 dot,"[2315.93, 1117.732]",814.7027002882709,3,1.6294054005765417,CA1_MCC273_A CA1 stub 4 dot Basal_Tile_002-002.tif,3.990555572,4.277806,1.7498879999999999,17,0.20996183557646142,0.08942714706292028
2,MCC Cre -/Basal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Basal_Tile_001-008.tif,CA1,Dendritic mitochondria,31312.0,0.595,223.15,179.289,751.882,224.179,1.544,0.977,3605.316,1717.991,75.301,1.0,,1.0,,MCC Cre -,Basal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Basal_Tile_001-008.tif,0.125248,0.44630000000000003,0.358578,1.5037639999999999,0.44835800000000003,1.24,MCC273_Stub 4 dot,"[3605.316, 1717.991]",216.9016209367742,27,0.4338032418735484,CA1_MCC273_A CA1 stub 4 dot Basal_Tile_001-008.tif,1.206656,1.38526,1.152668,1,0.3236634278041668,0.10379760263074149
27,MCC Cre -/Basal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Basal_Tile_001-008.tif,CA1,Dendritic mitochondria,11264.0,0.81,157.353,92.377,481.255,157.433,-1.295,0.957,3792.21,1828.068,49.03,0.541,,1.0,,MCC Cre -,Basal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Basal_Tile_001-008.tif,0.045056,0.31470600000000004,0.184754,0.96251,0.314866,1.7,MCC273_Stub 4 dot,"[3792.21, 1828.068]",216.9016209367742,2,0.4338032418735484,CA1_MCC273_A CA1 stub 4 dot Basal_Tile_001-008.tif,1.206656,1.38526,1.152668,1,0.22729740265365347,0.037339556592765465
10,MCC Cre -/Basal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Basal_Tile_001-008.tif,CA1,Dendritic mitochondria,22368.0,0.739,205.976,138.856,650.811,213.638,0.343,0.972,1821.652,2259.632,68.115,1.0,,4.0,,MCC Cre -,Basal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Basal_Tile_001-008.tif,0.089472,0.411952,0.277712,1.301622,0.42727600000000004,1.48,MCC273_Stub 4 dot,"[1821.652, 2259.632]",757.7477449052554,20,1.5154954898105109,CA1_MCC273_A CA1 stub 4 dot Basal_Tile_001-008.tif,0.514496,1.072616,0.663618,4,0.39834945590966386,0.17390222664510513
17,MCC Cre -/Basal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Basal_Tile_001-008.tif,CA1,Dendritic mitochondria,8944.0,0.34,110.233,103.677,397.355,114.285,-1.417,0.966,1006.516,2070.187,50.042,0.996,,9.0,,MCC Cre -,Basal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Basal_Tile_001-008.tif,0.035775999999999995,0.22046600000000002,0.207354,0.79471,0.22857,1.06,MCC273_Stub 4 dot,"[1006.516, 2070.187]",836.8608644936147,10,1.6737217289872295,CA1_MCC273_A CA1 stub 4 dot Basal_Tile_001-008.tif,0.6499199999999999,1.393126,0.6703239999999999,9,0.16406986876994614,0.05504677498769079
16,MCC Cre -/Basal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Basal_Tile_001-008.tif,CA1,Dendritic mitochondria,37824.0,0.81,289.32,169.578,905.823,279.823,-1.063,0.966,2739.529,457.796,73.319,0.996,,11.0,,MCC Cre -,Basal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Basal_Tile_001-008.tif,0.15129599999999999,0.57864,0.339156,1.811646,0.559646,1.71,MCC273_Stub 4 dot,"[2739.529, 457.796]",1393.6976338029706,37,2.787395267605941,CA1_MCC273_A CA1 stub 4 dot Basal_Tile_001-008.tif,0.730816,1.315824,0.8036380000000001,11,0.4253197996084582,0.20702338208249407
15,MCC Cre -/Basal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Basal_Tile_001-008.tif,CA1,Dendritic mitochondria,26656.0,0.814,242.064,140.613,746.61,240.16,1.118,0.969,2242.893,3712.215,56.702,0.996,,13.0,,MCC Cre -,Basal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Basal_Tile_001-008.tif,0.106624,0.484128,0.28122600000000003,1.49322,0.48032,1.72,MCC273_Stub 4 dot,"[2242.893, 3712.215]",275.7473871535321,49,0.5514947743070642,CA1_MCC273_A CA1 stub 4 dot Basal_Tile_001-008.tif,0.520896,1.1453440000000001,0.73227,13,0.4193674564148413,0.2046934512839415
42,MCC Cre -/Basal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Basal_Tile_001-008.tif,CA1,Dendritic mitochondria,31920.0,0.352,208.559,195.227,764.368,214.105,0.009,0.974,4756.81,1049.63,70.687,0.976,,14.0,,MCC Cre -,Basal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Basal_Tile_001-008.tif,0.12768,0.417118,0.390454,1.528736,0.42821,1.07,MCC273_Stub 4 dot,"[4756.81, 1049.63]",856.1710102269295,37,1.712342020453859,CA1_MCC273_A CA1 stub 4 dot Basal_Tile_001-008.tif,1.278464,3.244102,0.825778,14,0.1319964662023574,0.09986984381257508
49,MCC Cre -/Basal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Basal_Tile_001-008.tif,CA1,Dendritic mitochondria,23472.0,0.48,185.288,162.499,650.811,191.377,1.563,0.975,2356.314,3963.556,71.913,0.999,,21.0,,MCC Cre -,Basal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Basal_Tile_001-008.tif,0.093888,0.370576,0.324998,1.301622,0.38275400000000004,1.14,MCC273_Stub 4 dot,"[2356.314, 3963.556]",180.326042356616,50,0.360652084713232,CA1_MCC273_A CA1 stub 4 dot Basal_Tile_001-008.tif,0.529984,1.1466980000000002,0.598052,21,0.3337879720728561,0.17715251781185848
50,MCC Cre -/Basal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Basal_Tile_001-008.tif,CA1,Dendritic mitochondria,4928.0,0.765,99.195,63.941,299.213,101.193,-1.467,0.961,2528.578,3910.24,28.426,0.869,,21.0,,MCC Cre -,Basal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Basal_Tile_001-008.tif,0.019712,0.19838999999999998,0.127882,0.598426,0.202386,1.55,MCC273_Stub 4 dot,"[2528.578, 3910.24]",180.326042356616,49,0.360652084713232,CA1_MCC273_A CA1 stub 4 dot Basal_Tile_001-008.tif,0.529984,1.1466980000000002,0.598052,21,0.1764945957872081,0.037193575655114115
36,MCC Cre -/Basal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Basal_Tile_001-008.tif,CA1,Dendritic mitochondria,35872.0,0.822,284.263,161.785,827.397,282.078,-0.129,0.976,5569.755,133.823,103.239,1.0,,30.0,,MCC Cre -,Basal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Basal_Tile_001-008.tif,0.143488,0.568526,0.32357,1.654794,0.564156,1.76,MCC273_Stub 4 dot,"[5569.755, 133.823]",1224.5742257103077,42,2.4491484514206157,CA1_MCC273_A CA1 stub 4 dot Basal_Tile_001-008.tif,0.424384,0.854572,0.66906,30,0.6601620460300595,0.33810888252149
34,MCC Cre -/Basal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Basal_Tile_001-008.tif,CA1,Dendritic mitochondria,18176.0,0.939,261.302,89.72,703.882,263.319,-1.192,0.954,5543.063,3282.377,66.858,1.0,,32.0,,MCC Cre -,Basal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Basal_Tile_001-008.tif,0.07270399999999999,0.5226040000000001,0.17944,1.407764,0.526638,2.91,MCC273_Stub 4 dot,"[5543.063, 3282.377]",1861.5767021345105,39,3.723153404269021,CA1_MCC273_A CA1 stub 4 dot Basal_Tile_001-008.tif,1.185408,1.972412,0.896794,32,0.2670020259458977,0.061332469495734794
37,MCC Cre -/Basal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Basal_Tile_001-008.tif,CA1,Dendritic mitochondria,36416.0,0.703,256.605,182.603,835.196,263.879,-0.022,0.975,4133.217,462.978,80.297,0.999,,33.0,,MCC Cre -,Basal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Basal_Tile_001-008.tif,0.145664,0.51321,0.36520600000000003,1.670392,0.5277580000000001,1.41,MCC273_Stub 4 dot,"[4133.217, 462.978]",856.1710102269295,42,1.712342020453859,CA1_MCC273_A CA1 stub 4 dot Basal_Tile_001-008.tif,0.5545599999999999,1.030482,0.7163579999999999,33,0.5121467429804695,0.26266589728794
39,MCC Cre -/Basal/MCC 273/Stub 4 dot/MCC273_A CA1 stub 4 dot Basal_Tile_001-008.tif,CA1,Dendritic mitochondria,17424.0,0.149,149.965,148.284,552.083,157.785,-1.509,0.973,4011.704,2223.884,100.824,0.996,,35.0,,MCC Cre -,Basal,MCC273,Stub 4 dot,MCC273_A CA1 stub 4 dot Basal_Tile_001-008.tif,0.069696,0.29993000000000003,0.296568,1.104166,0.31557,1.01,MCC273_Stub 4 dot,"[4011.704, 2223.884]",452.60128357308054,27,0.9052025671461611,CA1_MCC273_A CA1 stub 4 dot Basal_Tile_001-008.tif,0.581888,1.57406,0.588426,35,0.2004815572468648,0.11977562692476902
4,MCC Cre -/Basal/MCC 276/Stub 6/MCC276 CA1 stub 6 Basal_Tile_020-006.tif,CA1,Dendritic mitochondria,52768.0,0.454,274.729,244.803,972.167,282.078,0.124,0.984,2377.949,914.19,100.249,1.0,,1.0,,MCC Cre -,Basal,MCC276,Stub 6,MCC276 CA1 stub 6 Basal_Tile_020-006.tif,0.21107199999999998,0.549458,0.489606,1.944334,0.564156,1.12,MCC276_Stub 6,"[2377.949, 914.19]",624.9985746007744,8,1.249997149201549,CA1_MCC276 CA1 stub 6 Basal_Tile_020-006.tif,0.799744,1.189496,0.881586,1,0.4742815444524403,0.26392445582586427
8,MCC Cre -/Basal/MCC 276/Stub 6/MCC276 CA1 stub 6 Basal_Tile_020-006.tif,CA1,Dendritic mitochondria,87280.0,0.97,717.48,173.913,1828.333,665.061,1.193,0.834,2964.051,1131.233,91.443,0.999,,12.0,,MCC Cre -,Basal,MCC276,Stub 6,MCC276 CA1 stub 6 Basal_Tile_020-006.tif,0.34912,1.43496,0.347826,3.6566660000000004,1.330122,4.13,MCC276_Stub 6,"[2964.051, 1131.233]",624.9985746007744,4,1.249997149201549,CA1_MCC276 CA1 stub 6 Basal_Tile_020-006.tif,1.8923519999999998,2.125668,1.20872,12,0.6257430605343826,0.18448998917748918
19,MCC Cre -/Basal/MCC 276/Stub 6/MCC276 CA1 stub 6 Basal_Tile_020-006.tif,CA1,Dendritic mitochondria,64592.0,0.543,313.243,263.127,1081.823,323.303,0.721,0.983,5766.699,2760.262,92.793,1.0,,18.0,,MCC Cre -,Basal,MCC276,Stub 6,MCC276 CA1 stub 6 Basal_Tile_020-006.tif,0.258368,0.626486,0.526254,2.1636460000000004,0.646606,1.19,MCC276_Stub 6,"[5766.699, 2760.262]",3241.692658896737,8,6.483385317793474,CA1_MCC276 CA1 stub 6 Basal_Tile_020-006.tif,1.002048,1.5537320000000001,0.948432,18,0.4161631478272958,0.2578399437951076
6,MCC Cre -/Basal/MCC 276/Stub 6/MCC276 CA1 stub 6 Basal_Tile_019-012.tif,CA1,Dendritic mitochondria,34896.0,0.699,249.363,178.407,816.853,255.055,0.703,0.976,1240.783,3398.065,81.787,1.0,,2.0,,MCC Cre -,Basal,MCC276,Stub 6,MCC276 CA1 stub 6 Basal_Tile_019-012.tif,0.13958399999999999,0.498726,0.356814,1.6337059999999999,0.5101100000000001,1.4,MCC276_Stub 6,"[1240.783, 3398.065]",950.7969187465849,10,1.9015938374931698,CA1_MCC276 CA1 stub 6 Basal_Tile_019-012.tif,0.700032,1.0564559999999998,0.8835660000000001,2,0.48285020862203454,0.19939659901261655
10,MCC Cre -/Basal/MCC 276/Stub 6/MCC276 CA1 stub 6 Basal_Tile_019-012.tif,CA1,Dendritic mitochondria,19296.0,0.288,160.298,153.504,587.983,166.628,-0.053,0.975,2178.2,3557.012,81.886,1.0,,5.0,,MCC Cre -,Basal,MCC276,Stub 6,MCC276 CA1 stub 6 Basal_Tile_019-012.tif,0.077184,0.320596,0.307008,1.1759659999999998,0.333256,1.04,MCC276_Stub 6,"[2178.2, 3557.012]",674.7158968254715,3,1.349431793650943,CA1_MCC276 CA1 stub 6 Basal_Tile_019-012.tif,0.670464,1.098862,0.776164,5,0.30327375048004207,0.11512027491408935
1,MCC Cre -/Basal/MCC 276/Stub 6/MCC276 CA1 stub 6 Basal_Tile_019-012.tif,CA1,Dendritic mitochondria,43728.0,0.636,271.809,209.731,914.024,283.323,-1.019,0.972,3082.911,3715.698,96.355,1.0,,7.0,,MCC Cre -,Basal,MCC276,Stub 6,MCC276 CA1 stub 6 Basal_Tile_019-012.tif,0.17491199999999998,0.543618,0.419462,1.8280480000000001,0.566646,1.3,MCC276_Stub 6,"[3082.911, 3715.698]",545.1759991342246,3,1.0903519982684493,CA1_MCC276 CA1 stub 6 Basal_Tile_019-012.tif,1.712192,1.9699200000000001,1.19,7,0.2876492446393762,0.10215676746533099
